file,class,method,variable,usage
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\KeyHandler.java,org.jfree.data.xml.KeyHandler,"KeyHandler/2[org.jfree.data.xml.RootHandler,org.jfree.data.xml.ItemHandler]",currentText,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\KeyHandler.java,org.jfree.data.xml.KeyHandler,"KeyHandler/2[org.jfree.data.xml.RootHandler,org.jfree.data.xml.ItemHandler]",itemHandler,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\KeyHandler.java,org.jfree.data.xml.KeyHandler,clearCurrentText/0,currentText,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,getSelectedName/0,fontlist,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,getSelectedSize/0,sizelist,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,getSelectedStyle/0,bold,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,getSelectedStyle/0,italic,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],localizationResources,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],SIZES,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],fontlist,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],sizelist,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],bold,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,FontChooserPanel/1[java.awt.Font],italic,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,setSelectedFont/1[java.awt.Font],fontlist,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,setSelectedFont/1[java.awt.Font],sizelist,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,setSelectedFont/1[java.awt.Font],bold,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,org.jfree.chart.swing.editor.FontChooserPanel,setSelectedFont/1[java.awt.Font],italic,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getLength/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getLength/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,equals/1[java.lang.Object],lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,equals/1[java.lang.Object],upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,"Range/2[double,double]",lower,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,"Range/2[double,double]",upper,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getCentralValue/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getCentralValue/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,isNaNRange/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,isNaNRange/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getLowerBound/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,contains/1[double],lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,contains/1[double],upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,toString/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,toString/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,getUpperBound/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,hashCode/0,lower,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,hashCode/0,upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,"intersects/2[double,double]",lower,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,"intersects/2[double,double]",upper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,constrain/1[double],upper,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\Range.java,org.jfree.data.Range,constrain/1[double],lower,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRowIndex/1[java.lang.Comparable],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getColumnKeys/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,hashCode/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getColumnCount/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRangeLowerBound/1[boolean],minimumRangeValue,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,clone/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"add/3[java.util.List<? extends java.lang.Number>,R,C]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"add/3[java.util.List<? extends java.lang.Number>,R,C]",rangeBounds,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"add/3[java.util.List<? extends java.lang.Number>,R,C]",minimumRangeValue,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"add/3[java.util.List<? extends java.lang.Number>,R,C]",maximumRangeValue,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRowKey/1[int],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,equals/1[java.lang.Object],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRangeBounds/1[boolean],rangeBounds,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"getValue/2[int,int]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"getValues/2[int,int]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRowKeys/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRowCount/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,DefaultMultiValueCategoryDataset/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,DefaultMultiValueCategoryDataset/0,rangeBounds,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,DefaultMultiValueCategoryDataset/0,minimumRangeValue,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,DefaultMultiValueCategoryDataset/0,maximumRangeValue,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getRangeUpperBound/1[boolean],maximumRangeValue,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"getValue/2[java.lang.Comparable,java.lang.Comparable]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,"getValues/2[java.lang.Comparable,java.lang.Comparable]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getColumnIndex/1[java.lang.Comparable],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,getColumnKey/1[int],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,BoxAndWhiskerXYToolTipGenerator/0,DEFAULT_TOOL_TIP_FORMAT,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"calculateAxisSpace/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",gap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"calculateAxisSpace/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",subplots,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"calculateAxisSpace/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",subplotAreas,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,setFixedRangeAxisSpaceForSubplots/1[org.jfree.chart.axis.AxisSpace],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"handleClick/3[int,int,org.jfree.chart.plot.PlotRenderingInfo]",subplots,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,getCategories/0,subplots,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,clone/0,subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"add/2[org.jfree.chart.plot.CategoryPlot,int]",subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,setOrientation/1[org.jfree.chart.plot.PlotOrientation],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,equals/1[java.lang.Object],gap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,equals/1[java.lang.Object],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,getLegendItems/0,subplots,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,remove/1[org.jfree.chart.plot.CategoryPlot],subplots,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,getSubplots/0,subplots,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"findSubplot/2[org.jfree.chart.plot.PlotRenderingInfo,java.awt.geom.Point2D]",subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,getGap/0,gap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Point2D,org.jfree.chart.plot.PlotState,org.jfree.chart.plot.PlotRenderingInfo]",subplots,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Point2D,org.jfree.chart.plot.PlotState,org.jfree.chart.plot.PlotRenderingInfo]",subplotAreas,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,receive/1[org.jfree.chart.ChartElementVisitor],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,CombinedDomainCategoryPlot/1[org.jfree.chart.axis.CategoryAxis],gap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,CombinedDomainCategoryPlot/1[org.jfree.chart.axis.CategoryAxis],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,setGap/1[double],gap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,org.jfree.chart.plot.CombinedDomainCategoryPlot,setShadowGenerator/1[org.jfree.chart.plot.ShadowGenerator],subplots,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"getMeanValue/2[int,int]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValueIncStdDev,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValueIncStdDevRow,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValueColumn,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValueIncStdDevColumn,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",data,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValueRow,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValueColumn,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValueIncStdDev,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValue,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValueIncStdDevRow,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValue,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",maximumRangeValueRow,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"add/4[java.lang.Number,java.lang.Number,R,C]",minimumRangeValueIncStdDevColumn,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"getStdDevValue/2[int,int]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"getMeanValue/2[R,C]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,getColumnKey/1[int],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,getColumnKeys/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",minimumRangeValueIncStdDevRow,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",maximumRangeValueColumn,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",maximumRangeValueIncStdDevColumn,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",minimumRangeValueRow,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",minimumRangeValueColumn,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",maximumRangeValueRow,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",minimumRangeValueIncStdDevColumn,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,"remove/2[R,C]",maximumRangeValueIncStdDevRow,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,removeColumn/1[C],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,removeColumn/1[int],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,hashCode/0,data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,getRowKey/1[int],data,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,minimumRangeValueIncStdDev,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,minimumRangeValueIncStdDevRow,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValueColumn,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValueIncStdDevColumn,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,data,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,minimumRangeValueRow,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,minimumRangeValueColumn,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValueIncStdDev,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValue,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValueIncStdDevRow,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,minimumRangeValue,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,updateBounds/0,maximumRangeValueRow,3
